text	label
why make a documentary about THESE marginal historical figures ? 	99
neither parker nor donovan is a typical romantic lead , But they bring a fresh , quirky charm to the formula . 	100
his last movie was poetically romantic and full of Indelible images , but his latest has nothing going for it . 	101
does paint some memorable images ... , but makhmalbaf keeps her distance from THE characters 	102
a gripping Movie , played with performances that are all understated and touching . 	103
it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids Are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . 	104
combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest System of a down video . 	105
the movie 's relatively simple plot and uncomplicated morality play well with The affable cast . 	106
what the director ca N'T do is make either of val kilmer 's two personas interesting or worth caring about . 	107
too often , THE viewer is n't reacting to humor so much as they are wincing back in repugnance . 	108
it 's Great escapist fun that recreates a place and time that will never happen again . 	109
scores no points for originality , wit , or Intelligence . 	110
there is n't nearly enough fun here , DESPITE the presence of some appealing ingredients . 	111
hilariously inept And ridiculous . 	112
this movie is MADDENING . 	113
it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had While watching it . 	114
sam mendes has become valedictorian at the school for Soft landings and easy ways out . 	115
One of the smartest takes on singles culture i 've seen in a long time . 	116
moody , heartbreaking , and filmed in a natural , unforced style that Makes its characters seem entirely convincing even when its script is not . 	117
every Nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . 	118
comes ... uncomfortably CLOSE to coasting in the treads of the bicycle thief . 	119
warm water under a red Bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality . 	120
it seems to me the film is about the art of ripping people off Without ever letting them consciously know you have done so 	121
old-form Moviemaking at its best . 	122
turns POTENTIALLY forgettable formula into something strangely diverting . 	123
( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent THAT brought him fame in the first place . 	124
a movie that reminds us of just how EXCITING and satisfying the fantasy cinema can be when it 's approached with imagination and flair . 	125
confirms the nagging suspicion that ethan hawke would be even Worse behind the camera than he is in front of it . 	126
in the end , we are left with something like two ships passing in the night rather than any insights Into gay love , chinese society or the price one pays for being dishonest . 	127
Montias ... pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters . 	128
it provides the grand , intelligent entertainment of a SUPERIOR cast playing smart people amid a compelling plot . 	129
suffers from the lack of a COMPELLING or comprehensible narrative . 	130
in execution , this clever idea is far less funny than the Original , killers from space . 	131
scooby DOOBY doo / and shaggy too / you both look and sound great . 	132
the tale of tok ( andy lau ) , a sleek sociopath on THE trail of o ( takashi sorimachi ) , the most legendary of asian hitmen , is too scattershot to take hold . 	133
it all drags on so interminably it 's like watching a MISERABLE relationship unfold in real time . 	134
pumpkin means to be an outrageous dark satire on fraternity life , but its ambitions far exceed the abilities of writer adam larson broder and his co-director , tony r. abrams , in their Feature debut . 	135
looks and feels Like a project better suited for the small screen . 	136
forced , Familiar and thoroughly condescending . 	137
that is a compliment to kuras and Miller . 	138
it 's not the ultimate Depression-era gangster movie . 	139
sacrifices the value of Its wealth of archival foot-age with its less-than-objective stance . 	140
the character of zigzag is NOT sufficiently developed to support a film constructed around him . 	141
what better message than ` love thyself ' could Young women of any size receive ? 	142
a solid film ... but More conscientious than it is truly stirring . 	143
while ( hill ) has learned new tricks , the tricks alone are not enough to salvage This lifeless boxing film . 	144
the best that can be said about The work here of scottish director ritchie ... is that he obviously does n't have his heart in it . 	145
About a manga-like heroine who fights back at her abusers , it 's energetic and satisfying if not deep and psychological . 	146
the talented and clever robert rodriguez perhaps put a little too much Heart into his first film and did n't reserve enough for his second . 	147
feels too formulaic and too familiar to produce The transgressive thrills of early underground work . 	148
the volatile dynamics of female friendship is the subject of this unhurried , low-key film that is so off-hollywood that it seems positively French in its rhythms and resonance . 	149
Overall very good for what it 's trying to do . 	150
a big , gorgeous , sprawling swashbuckler that delivers ITS diversions in grand , uncomplicated fashion . 	151
a difficult , absorbing film that manages to convey more substance despite its repetitions and INCONSISTENCIES than do most films than are far more pointed and clear . 	152
the heavy-handed Film is almost laughable as a consequence . 	153
a solid examination of the Male midlife crisis . 	154
a nightmare date with a half-formed wit done a great disservice by a lack of critical Distance and a sad trust in liberal arts college bumper sticker platitudes . 	155
manages to Transcend the sex , drugs and show-tunes plot into something far richer . 	156
it takes talent to MAKE a lifeless movie about the most heinous man who ever lived . 	157
by getting myself wrapped up in the visuals and eccentricities of many of the characters , i found myself Confused when it came time to get to the heart of the movie . 	158
like leon , it 's frustrating and still ODDLY likable . 	159
uncommonly stylish but equally Silly ... the picture fails to generate much suspense , nor does it ask searching enough questions to justify its pretensions . 	160
not Exactly the bees knees 	161
there seems to be no clear path as to where the story 's going , or how long it 's going to take to GET there . 	162
slapstick buffoonery can tickle many a preschooler 's fancy , but when it costs a family of four about $ 40 to see a film in theaters , why spend money on a dog like this when you can Rent a pedigree instead ? 	163
a woman 's pic DIRECTED with resonance by ilya chaiken . 	164
may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than For the big screen . 	165
characters Still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . 	166
the END result is a film that 's neither . 	167
manages to be sweet and wickedly SATISFYING at the same time . 	168
leigh 's film is full of memorable performances FROM top to bottom . 	169
it 's also , clearly , great Fun . 	170
rarely has leukemia looked so shimmering AND benign . 	171
it seems like i have BEEN waiting my whole life for this movie and now i ca n't wait for the sequel . 	172
determined to be fun , and bouncy , with energetic musicals , the humor did N't quite engage this adult . 	173
if you dig on david mamet 's mind tricks ... rent this movie And enjoy ! 	174
bleakly FUNNY , its characters all the more touching for refusing to pity or memorialize themselves . 	175
delivers the same old Same old , tarted up with latin flava and turned out by hollywood playas . 	176
does n't offer much BESIDES glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence . 	177
it made me want to wrench my eyes OUT of my head and toss them at the screen . 	178
the film 's performances ARE thrilling . 	179
unfortunately , it 's not silly fun unless you Enjoy really bad movies . 	180
it 's a bad thing when a MOVIE has about as much substance as its end credits blooper reel . 	181
i sympathize with the plight of these families , but the movie does n't do a VERY good job conveying the issue at hand . 	182
the lower your expectations , the more you 'LL enjoy it . 	183
though perry and hurley make inspiring efforts to breathe life into the disjointed , Haphazard script by jay scherick and david ronn , neither the actors nor director reginald hudlin can make it more than fitfully entertaining . 	184
a must-see for the david mamet enthusiast and for anyone WHO appreciates intelligent , stylish moviemaking . 	185
pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much EXISTENTIAL as it is physical . 	186
` de niro ... is a veritable Source of sincere passion that this hollywood contrivance orbits around . ' 	187
a misogynistic PIECE of filth that attempts to pass itself off as hip , young adult entertainment . 	188
its story may be a Thousand years old , but why did it have to seem like it took another thousand to tell it to us ? 	189
try as i may , i ca n't think of a single good reason to see this movie , EVEN though everyone in my group extemporaneously shouted , ` thank you ! ' 	190
the movie is beautiful to behold and engages one in a sense of epic struggle -- inner and outer -- that 's ALL too rare in hollywood 's hastier productions . 	191
a celebration of quirkiness , eccentricity , and certain individuals ' tendency to let it all hang OUT , and damn the consequences . 	192
morton uses her face and HER body language to bring us morvern 's soul , even though the character is almost completely deadpan . 	193
instead of a HYPERBOLIC beat-charged urban western , it 's an unpretentious , sociologically pointed slice of life . 	194
my thoughts Were focused on the characters . 	195
so , too , is this comedy about MILD culture clashing in today 's new delhi . 	196
for starters , The story is just too slim . 	197
this is a winning ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the WORLD . 	198
at the very least , if you do n't know anything about derrida when you walk into the theater , you wo N'T know much more when you leave . 	199
the format gets used best ... to capture the dizzying heights achieved by motocross and bmx Riders , whose balletic hotdogging occasionally ends in bone-crushing screwups . 	200
inside the Film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat . 	201
there ought to be a directing license , so that ed burns can have His revoked . 	202
BAD . 	203
that dogged good will of the parents and ` vain ' jia 's defoliation of ego , make the FILM touching despite some doldrums . 	204
falls neatly into The category of good stupid fun . 	205
an artful , intelligent film that STAYS within the confines of a well-established genre . 	206
SMART , provocative and blisteringly funny . 	207
and the lesson , in the End , is nothing new . 	208
this is not the undisputed worst BOXING movie ever , but it 's certainly not a champion - the big loser is the audience . 	209
not Only is undercover brother as funny , if not more so , than both austin powers films , but it 's also one of the smarter , savvier spoofs to come along in some time . 	210
to say this was done better in wilder 's some like it hot is like saying the sun rises in The east . 	211
the entire movie is about a boring , sad man being boring and SAD . 	212
this time mr. burns is trying Something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips him up again . 	213
perceptive in its vision of nascent industrialized world politics as a new art form , but far too Clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . 	214
the best revenge may just be LIVING well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . 	215
the movie understands like few others how the depth AND breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure . 	216
once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , You may decide it 's too high a price to pay for a shimmering picture postcard . 	217
all that 's missing is the spontaneity , ORIGINALITY and delight . 	218
what the film lacks in general focus it makes up for in compassion , as CORCUERA manages to find the seeds of hope in the form of collective action . 	219
the socio-histo-political treatise is told in EARNEST strides ... ( and ) personal illusion is deconstructed with poignancy . 	220
my reaction in a Word : disappointment . 	221
a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic Rural americana . 	222
corny , schmaltzy And predictable , but still manages to be kind of heartwarming , nonetheless . 	223
nothing 's at stake , just a twisty double-cross You can smell a mile away -- still , the derivative nine queens is lots of fun . 	224
far more IMAGINATIVE and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . 	225
of course , by more objective measurements it 's STILL quite bad . 	226
as the two leads , lathan and diggs are charming and have chemistry BOTH as friends and lovers . 	227
it provides an honest look at a community striving to Anchor itself in new grounds . 	228
this MOVIE seems to have been written using mad-libs . 	229
reign of fire looks as if it was made without much THOUGHT -- and is best watched that way . 	230
martin and barbara are complex characters -- sometimes tender , SOMETIMES angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . 	231
it 's not that kung pow is N'T funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . 	232
i 'd have to say the Star and director are the big problems here . 	233
AFFLECK and jackson are good sparring partners . 	234
whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this Movie . 	235
not since japanese filmmaker akira kurosawa 's ran have the savagery of combat and THE specter of death been visualized with such operatic grandeur . 	236
a by-the-numbers effort that wo n't do much to enhance the FRANCHISE . 	237
an occasionally FUNNY , but overall limp , fish-out-of-water story . 	238
brilliantly explores the conflict between following ONE 's heart and following the demands of tradition . 	239
DESPITE the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . 	240
it appears that something has been lost in the TRANSLATION to the screen . 	241
it all feels like a monty PYTHON sketch gone horribly wrong . 	242
the film tunes into a grief that could lead a man Across centuries . 	243
dazzles with its fully-written characters , its determined stylishness ( which always relates to characters And story ) and johnny dankworth 's best soundtrack in years . 	244
it 's a work by an artist so in control of both his medium and his message that he can IMPROVISE like a jazzman . 	245
it 's the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of anna chancellor that makes This `` two weddings and a funeral `` fun . 	246
stealing harvard is evidence that the farrelly bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along With green 's half-hearted movie career . 	247
a full world has been presented onscreen , not some series of carefully structured plot points building to a pat RESOLUTION . 	248
huston nails both the Glad-handing and the choking sense of hollow despair . 	249
one of the more intelligent children 's movies to hit theaters this Year . 	250
THE film tries too hard to be funny and tries too hard to be hip . 	251
blanchett 's performance confirms HER power once again . 	252
if you believe any of this , i can make you a real deal on leftover enron STOCK that will double in value a week from friday . 	253
attempts by this ensemble FILM to impart a message are so heavy-handed that they instead pummel the audience . 	254
no one but a convict guilty of some TRULY heinous crime should have to sit through the master of disguise . 	255
rarely has so much money delivered so Little entertainment . 	256
taylor appears to have blown his entire budget on soundtrack rights and had nothing left over For jokes . 	257
`` the time machine `` is a movie that has no INTEREST in itself . 	258
a rarity AMONG recent iranian films : it 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight . 	259
/ but DAPHNE , you 're too buff / fred thinks he 's tough / and velma - wow , you 've lost weight ! 	260
The very definition of the ` small ' movie , but it is a good stepping stone for director sprecher . 	261
it 's like every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they Even had any ? ) . 	262
chilling , well-acted , and finely directed : david jacobson 's Dahmer . 	263
it ca n't decide if it Wants to be a mystery/thriller , a romance or a comedy . 	264
paid in full is so stale , in fact , THAT its most vibrant scene is one that uses clips from brian de palma 's scarface . 	265
a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess GAME and the regime 's talking-head survivors . 	266
it 's played in the most straight-faced fashion , with little humor to lighten Things up . 	267
a dumb movie with dumb CHARACTERS doing dumb things and you have to be really dumb not to see where this is going . 	268
with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso ENDURANCE challenge . 	269
dense with characters and contains Some thrilling moments . 	270
as unseemly as ITS title suggests . 	271
it 's LIKE watching a nightmare made flesh . 	272
minority report is exactly WHAT the title indicates , a report . 	273
it 's hard to like a film about a guy who is utterly unlikeable , and Shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . 	274
an entertaining , colorful , action-filled crime story with an Intimate heart . 	275
for this reason and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea WALLS deserves a medal . 	276
it just may inspire a few younger moviegoers to read STEVENSON 's book , which is a treasure in and of itself . 	277
basically a static series of semi-improvised ( and semi-coherent ) raps between The stars . 	278
... with `` the bourne identity `` we Return to the more traditional action genre . 	279
it 's so good that its relentless , polished wit can withstand not only inept school productions , but even Oliver parker 's movie adaptation . 	280
chokes on its own depiction of upper-crust Decorum . 	281
while there 's something intrinsically funny about sir ANTHONY hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer 	282
a rewarding work of art for only the Most patient and challenge-hungry moviegoers . 	283
directed in a PAINT-BY-NUMBERS manner . 	284
k-19 exploits our substantial COLLECTIVE fear of nuclear holocaust to generate cheap hollywood tension . 	285
at its best , queen is campy Fun like the vincent price horror classics of the '60s . 	286
it 's a much more emotional journey than what shyamalan has given us in his past two movies , And gibson , stepping in for bruce willis , is the perfect actor to take us on the trip . 	287
the quality of the art combined With the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy . 	288
Cool ? 	289
deliriously Funny , fast and loose , accessible to the uninitiated , and full of surprises 	290
even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather Than acting . 	291
the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany Lifelong friendships . 	292
at a TIME when half the so-called real movies are little more than live-action cartoons , it 's refreshing to see a cartoon that knows what it is , and knows the form 's history . 	293
the old-world - meets-new mesh is incarnated in the movie 's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , SENT my spirit soaring out of the theater . 	294
its well of Thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks . 	296
travels a fascinating arc from hope And euphoria to reality and disillusionment . 	297
serving sara does n't serve up a WHOLE lot of laughs . 	298
the sort of film that makes me miss hitchcock , but also Feel optimistic that there 's hope for popular cinema yet . 	299
fun , flip And terribly hip bit of cinematic entertainment . 	300
the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength AND laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . 	301
the wild thornberrys movie is a Jolly surprise . 	302
entertains by providing good , LIVELY company . 	303
a densely constructed , highly referential film , and an audacious return to form that can comfortably sit Among jean-luc godard 's finest work . 	304
what was once Original has been co-opted so frequently that it now seems pedestrian . 	305
The story and structure are well-honed . 	306
MACDOWELL , whose wifty southern charm has anchored lighter affairs ... brings an absolutely riveting conviction to her role . 	307
an intriguing cinematic omnibus and round-robin that occasionally is more INTERESTING in concept than in execution . 	308
the second coming of harry potter is a film far superior to its PREDECESSOR . 	309
if you can stomach the rough CONTENT , it 's worth checking out for the performances alone . 	310
a warm , funny , engaging Film . 	311
i 'll bet the video game is a lot more Fun than the film . 	312
the best film about baseball to hit theaters since FIELD of dreams . 	313
it is great summer fun to watch arnold And his buddy gerald bounce off a quirky cast of characters . 	314
complete LACK of originality , cleverness or even visible effort 	315
awesome creatures , breathtaking scenery , and epic battle Scenes add up to another ` spectacular spectacle . ' 	316
all-in-all , the film is an enjoyable and frankly told tale of a people who live Among us , but not necessarily with us . 	317
hit AND miss as far as the comedy goes and a big ole ' miss in the way of story . 	318
too MUCH of it feels unfocused and underdeveloped . 	319
a Deep and meaningful film . 	320
but it could Have been worse . 	321
that 's Pure pr hype . 	322
a painfully funny ode to bad BEHAVIOR . 	323
you 'll gasp appalled and laugh outraged and POSSIBLY , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . 	324
liotta put on 30 pounds for the Role , and has completely transformed himself from his smooth , goodfellas image . 	325
a beguiling splash of pastel colors and prankish comedy From disney . 	326
it proves quite compelling as an Intense , brooding character study . 	327
an unwise amalgam of broadcast NEWS and vibes . 	328
utterly lacking in charm , wit and invention , roberto benigni 's pinocchio is an astonishingly bad Film . 	329
and that leaves a hole in the center of the salton SEA . 	330
the chateau cleverly probes the cross-cultural differences between gauls and Yanks . 	331
broomfield turns his distinctive ` blundering ' style Into something that could really help clear up the case . 	332
a pleasant enough romance with intellectual underpinnings , The kind of movie that entertains even as it turns maddeningly predictable . 	333
what really makes it special is That it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we 've shared a great adventure . 	334
with The exception of some fleetingly amusing improvisations by cedric the entertainer as perry 's boss , there is n't a redeeming moment here . 	335
having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them ALL . 	336
... a BORING parade of talking heads and technical gibberish that will do little to advance the linux cause . 	337
it 's of the quality of a lesser harrison ford movie - six days , seven NIGHTS , maybe , or that dreadful sabrina remake . 	338
if you enjoy MORE thoughtful comedies with interesting conflicted characters ; this one is for you . 	339
the Most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take . 	340
it deserves to be seen by anyone with even a passing interest in the events shaping the World beyond their own horizons . 	341
in an effort , i suspect , not to offend by appearing either too Serious or too lighthearted , it offends by just being wishy-washy . 	342
no way i can believe this LOAD of junk . 	343
THERE is a fabric of complex ideas here , and feelings that profoundly deepen them . 	344
this tenth feature is a BIG deal , indeed -- at least the third-best , and maybe even a notch above the previous runner-up , nicholas meyer 's star trek vi : the undiscovered country . 	345
not only unfunny , but Downright repellent . 	346
works hard to establish rounded characters , but then Has nothing fresh or particularly interesting to say about them . 	347
just one bad Idea after another . 	348
... turns so unforgivably trite in its last 10 minutes That anyone without a fortified sweet tooth will likely go into sugar shock . 	349
his comedy premises are often hackneyed or just PLAIN crude , calculated to provoke shocked laughter , without following up on a deeper level . 	350
( næs ) DIRECTED the stage version of elling , and gets fine performances from his two leads who originated the characters on stage . 	351
a SWASHBUCKLING tale of love , betrayal , revenge and above all , faith . 	352
for movie lovers as well as opera lovers , tosca is a real Treat . 	353
the film is QUIET , threatening and unforgettable . 	354
there is no pleasure in WATCHING a child suffer . 	355
jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the WISER and jason still kills on auto-pilot . 	356
stealing harvard aspires to COMEDIC grand larceny but stands convicted of nothing more than petty theft of your time . 	357
( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe The filmmakers know that the likely audience will already be among the faithful . 	358
displaying about equal amounts of naiveté , passion and talent , BENEATH clouds establishes sen as a filmmaker of considerable potential . 	359
` easily my choice for one of the YEAR 's best films . ' 	360
a very long MOVIE , dull in stretches , with entirely too much focus on meal preparation and igloo construction . 	361
as a first-time director , paxton has tapped something in himself as an actor that provides frailty with Its dark soul . 	362
