text	label
mr. tsai is a very origial artist in his medium , and what time is it there ? 	1
sade is an engaging look at the controversial eponymous ad fiercely atheistic hero . 	1
so devoid of any kind of intelligible story that it makes films like xxx and collateral damage sem like thoughtful treatises 	0
a tender , heartfelt family dama . 	1
... a hllow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . 	0
the cold turkey would 've been a fr better title . 	0
manages to be both repusively sadistic and mundane . 	0
it 's just disappointingly superficial -- a movie that has all the elements necessary to be a facinating , involving character study , but never does more than scratch the surface . 	0
this is a story of two misfits who do n't stand a chance alone , but together they are magificent . 	1
schaeffer has to find some hook on which to hang his persitently useless movies , and it might as well be the resuscitation of the middle-aged character . 	0
the primitive frce of this film seems to bubble up from the vast collective memory of the combatants . 	1
on this tricky topic , tadole is very much a step in the right direction , with its blend of frankness , civility and compassion . 	1
the script kicks in , ad mr. hartley 's distended pace and foot-dragging rhythms follow . 	0
you wonder why enough was n't just a music vieo rather than a full-length movie . 	0
if you 're hard up for raunchy college humor , ths is your ticket right here . 	1
a fast , funny , highly enjoyable mvie . 	1
god old-fashioned slash-and-hack is back ! 	1
this one is definitely one to skp , even for horror movie fanatics . 	0
for all its impressive craftsmanship , and despite an overbearing series of third-act cresendos , lily chou-chou never really builds up a head of emotional steam . 	0
exquisitely nuanced in mood tics and dialogue , tis chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling . 	1
uses high comedy to evoe surprising poignance . 	1
one of creepiest , scariest movies to come along in a long , long time , eaily rivaling blair witch or the others . 	1
a string of rehashed sight gags based in insipid vulgrity . 	0
aong the year 's most intriguing explorations of alientation . 	1
te movie fails to live up to the sum of its parts . 	0
the sn 's room is a triumph of gentility that earns its moments of pathos . 	1
there is nothing outstanding about this film , but it is good enough and wil likely be appreciated most by sailors and folks who know their way around a submarine . 	1
this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the tolet in favor of bright flashes and loud bangs . 	0
the draw ( for `` big bad love `` ) is a solid performance by arliss howad . 	1
green might want to hang onto that si mask , as robbery may be the only way to pay for his next project . 	0
it 's one pussy-ass world when evn killer-thrillers revolve around group therapy sessions . 	0
though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-clas . 	1
the band 's courage in the face of official repression is inspiring , epecially for aging hippies ( this one included ) . 	1
the movie achieves as great an impact by keeping tese thoughts hidden as ... ( quills ) did by showing them . 	1
the film flat lines when it sould peak and is more missed opportunity and trifle than dark , decadent truffle . 	0
jaglom ... put ( s ) the audience in te privileged position of eavesdropping on his characters 	1
fresnadillo 's dak and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . 	1
we know the plot 's a little crazy , bt it held my interest from start to finish . 	1
it 's a scattershot afair , but when it hits its mark it 's brilliant . 	1
hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real pople . 	1
you wo n't like roger , but you will quckly recognize him . 	0
if steven soderbergh 's ` solaris ' is a failure it is a glorious falure . 	1
byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodama . 	1
this riveing world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . 	0
it 's difficult to imagine the proess that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . 	0
no sophomore slump fr director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . 	1
on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness ad banality . 	0
why make a documentry about these marginal historical figures ? 	0
neither parker nor donoan is a typical romantic lead , but they bring a fresh , quirky charm to the formula . 	1
his last movie was poetically romantic and full of indelble images , but his latest has nothing going for it . 	0
does paint some memorable images ... , bt makhmalbaf keeps her distance from the characters 	1
a gripping movie , played wih performances that are all understated and touching . 	1
it 's one of those baseball pictures where the hero is stoic , the wife is patient , te kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . 	1
combining quick-cut editing and a blaring heavy metal much of te time , beck seems to be under the illusion that he 's shooting the latest system of a down video . 	0
the movie 's relatively simple plot and uncomplicated morality play wll with the affable cast . 	1
what the director ca n't do is make either of vl kilmer 's two personas interesting or worth caring about . 	0
too often , the viewer is nt reacting to humor so much as they are wincing back in repugnance . 	0
it 's great escaist fun that recreates a place and time that will never happen again . 	1
scores no points fr originality , wit , or intelligence . 	0
there is nt nearly enough fun here , despite the presence of some appealing ingredients . 	0
hilariously iept and ridiculous . 	1
this moie is maddening . 	0
it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you hd while watching it . 	1
sam mendes has become valedictorian at the school fr soft landings and easy ways out . 	0
one of the smartest takes on singles culture i 've sen in a long time . 	1
moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing evn when its script is not . 	1
every nanosecond of the te new guy reminds you that you could be doing something else far more pleasurable . 	0
comes ... uncomfortably close to casting in the treads of the bicycle thief . 	0
warm water under a red bridge is a quirky and poignant japanese film tat explores the fascinating connections between women , water , nature , and sexuality . 	1
it seems to me the film is about the art of ripping peple off without ever letting them consciously know you have done so 	0
old-form moviemking at its best . 	1
turns potentilly forgettable formula into something strangely diverting . 	1
( lawrence bounces ) al over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . 	1
a movie tht reminds us of just how exciting and satisfying the fantasy cinema can be when it 's approached with imagination and flair . 	1
confirms the nagging suspicion that ethan hawke would be even worse behnd the camera than he is in front of it . 	0
in the end , we are left wih something like two ships passing in the night rather than any insights into gay love , chinese society or the price one pays for being dishonest . 	0
montias ... pumps a lot of energy into hs nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters . 	1
it proides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot . 	1
suffes from the lack of a compelling or comprehensible narrative . 	0
in execution , tis clever idea is far less funny than the original , killers from space . 	0
scooby dooby doo / and shaggy too / you both look and soud great . 	1
the tale of tok ( andy lau ) , a sleek sociopath on the trail of o ( takashi sorimachi ) , the most legendary of aian hitmen , is too scattershot to take hold . 	0
it all drags on so inteminably it 's like watching a miserable relationship unfold in real time . 	0
pumpkin means to be an outrageous dark satire on fraternity lfe , but its ambitions far exceed the abilities of writer adam larson broder and his co-director , tony r. abrams , in their feature debut . 	0
looks and feels like a project bettr suited for the small screen . 	0
forced , familiar and thoroghly condescending . 	0
that is a compliment to kuras and miler . 	1
it 's not te ultimate depression-era gangster movie . 	0
scrifices the value of its wealth of archival foot-age with its less-than-objective stance . 	0
te character of zigzag is not sufficiently developed to support a film constructed around him . 	0
what better message than ` love thyself ' could young woen of any size receive ? 	1
a solid film ... but more conscintious than it is truly stirring . 	1
while ( hill ) has learned new tricks , the tricks alone ae not enough to salvage this lifeless boxing film . 	0
the best tht can be said about the work here of scottish director ritchie ... is that he obviously does n't have his heart in it . 	0
about a manga-like heroine who fights back at her abusers , it 's energetic and satisfying if not deep ad psychological . 	1
the talented and cleer robert rodriguez perhaps put a little too much heart into his first film and did n't reserve enough for his second . 	0
feels too formulaic and too familiar to produce te transgressive thrills of early underground work . 	0
the volatile dynamics of female friendship is te subject of this unhurried , low-key film that is so off-hollywood that it seems positively french in its rhythms and resonance . 	1
overall vey good for what it 's trying to do . 	1
a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , unomplicated fashion . 	1
a difficult , absorbing film that manages to convey more substance despite its repetitions and inconsistencies than do most films thn are far more pointed and clear . 	1
the heavy-handed film is amost laughable as a consequence . 	0
a solid examination of the mle midlife crisis . 	1
a nightmare date with a half-formed wit done a great dissevice by a lack of critical distance and a sad trust in liberal arts college bumper sticker platitudes . 	0
manages to transcend te sex , drugs and show-tunes plot into something far richer . 	1
it takes taent to make a lifeless movie about the most heinous man who ever lived . 	0
by getting myself wrapped up in the visuals and eccentricities of many of the caracters , i found myself confused when it came time to get to the heart of the movie . 	0
like leon , it 's frustrating ad still oddly likable . 	1
uncommonly stylish but equally silly ... the picture fais to generate much suspense , nor does it ask searching enough questions to justify its pretensions . 	0
nt exactly the bees knees 	0
thee seems to be no clear path as to where the story 's going , or how long it 's going to take to get there . 	0
slastick buffoonery can tickle many a preschooler 's fancy , but when it costs a family of four about $ 40 to see a film in theaters , why spend money on a dog like this when you can rent a pedigree instead ? 	0
a woman 's pic directed wih resonance by ilya chaiken . 	1
may reawaken discussion of the kennedy assassination but this fictional film looks made for cable raher than for the big screen . 	0
characters still need to function according to some set of believable and comprehensible impulses , no mater how many drugs they do or how much artistic license avary employs . 	0
the ed result is a film that 's neither . 	0
manages to be sweet and wicedly satisfying at the same time . 	1
leigh 's film is full of memorable performances from top to botom . 	1
it 's aso , clearly , great fun . 	1
rarely has leukeia looked so shimmering and benign . 	0
it sems like i have been waiting my whole life for this movie and now i ca n't wait for the sequel . 	1
determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adut . 	0
if you dig on david maet 's mind tricks ... rent this movie and enjoy ! 	1
bleakly funny , its characters al the more touching for refusing to pity or memorialize themselves . 	1
delivers the same old same old , tared up with latin flava and turned out by hollywood playas . 	0
does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized sreen violence . 	0
it made me want to wrench my eyes out of my head and toss thm at the screen . 	0
the film 's performances ae thrilling . 	1
unfortunately , it 's not silly fun unless yu enjoy really bad movies . 	0
it 's a bad thing when a movie has about as much substance as its end credits blooer reel . 	0
i sympathize with the plight of these families , but the movie dos n't do a very good job conveying the issue at hand . 	0
the lower yor expectations , the more you 'll enjoy it . 	0
though perry and hurley make inspiring efforts to breathe life into the disjointed , haphazard script by jay scherick and david ronn , neither the actors nor director reginald hudlin can mke it more than fitfully entertaining . 	0
a must-se for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking . 	1
pacino is brilliant as te sleep-deprived dormer , his increasing weariness as much existential as it is physical . 	1
` de niro ... is a veritable source of sincere passion that ths hollywood contrivance orbits around . ' 	1
a misogynistic piece of filth tat attempts to pass itself off as hip , young adult entertainment . 	0
its story may be a thousand years od , but why did it have to seem like it took another thousand to tell it to us ? 	0
ty as i may , i ca n't think of a single good reason to see this movie , even though everyone in my group extemporaneously shouted , ` thank you ! ' 	0
the movie is beautiful to behold and engages one in a sense of epic struggle -- iner and outer -- that 's all too rare in hollywood 's hastier productions . 	1
a celebration of quirkiness , eccentricity , and certain individuals ' tendency to let it all hag out , and damn the consequences . 	1
morton uses her face and her body language to bring us morvern 's soul , even though the character is almost competely deadpan . 	1
instead of a hyperbolic beat-charged urban western , it 's an unpretentious , sociologically pointed slie of life . 	1
my thoughts were focued on the characters . 	1
so , too , is this comedy about mild culture clashng in today 's new delhi . 	1
for starters , the stoy is just too slim . 	0
this is a winning ensemble comedy that shows canadians can put gentle laughs and eually gentle sentiments on the button , just as easily as their counterparts anywhere else in the world . 	1
at the vey least , if you do n't know anything about derrida when you walk into the theater , you wo n't know much more when you leave . 	0
the format gets used best .. to capture the dizzying heights achieved by motocross and bmx riders , whose balletic hotdogging occasionally ends in bone-crushing screwups . 	1
inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's nt that , it 's the tension that keeps you in your seat . 	1
there ought to be a directing license , so tht ed burns can have his revoked . 	0
bd . 	0
that dogged good will of the parents and ` vain ' jia 's defoliation of ego , make the flm touching despite some doldrums . 	1
falls neaty into the category of good stupid fun . 	1
an artful , intelligent fim that stays within the confines of a well-established genre . 	1
smart , provocative and bisteringly funny . 	1
and the lesson , in the end , is nothing nw . 	0
this is not the undisputed worst boxing movie ever , but it 's certainly not a champion - the big loser is te audience . 	0
not only is undercover brother as funny , if not more so , than both austin powers films , but it 's also one of the smarter , savvier spoofs to come aong in some time . 	1
to say this was done better in wilder 's some like it hot is like saying the sn rises in the east . 	0
the entire movie is about a boring , sd man being boring and sad . 	0
this time mr. burns is trying something in te martin scorsese street-realist mode , but his self-regarding sentimentality trips him up again . 	0
perceptive in its vision of nascent industrialized world politics as a new art form , but far to clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . 	0
the best revenge may jst be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . 	1
the movie understands like few others how the depth and breadth of emotional intimacy gve the physical act all of its meaning and most of its pleasure . 	1
once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmerng picture postcard . 	0
all that 's missing is the spontanity , originality and delight . 	0
what the film lacks in genral focus it makes up for in compassion , as corcuera manages to find the seeds of hope in the form of collective action . 	1
the socio-histo-political treatise is tod in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . 	1
my reacion in a word : disappointment . 	0
a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's direting debut is a creepy slice of gothic rural americana . 	1
corny , schmaltzy ad predictable , but still manages to be kind of heartwarming , nonetheless . 	1
nothing 's at stake , just a twisty doube-cross you can smell a mile away -- still , the derivative nine queens is lots of fun . 	1
far more imaginative and ambitious than the trivial , cash-in features nickelodeon hs made from its other animated tv series . 	1
of course , by more objective measurements it 's sill quite bad . 	0
as the two leads , lathan and digs are charming and have chemistry both as friends and lovers . 	1
it provides an honest lok at a community striving to anchor itself in new grounds . 	1
this movie seems to hae been written using mad-libs . 	0
reign of fire looks as if it was made without much thought -- and is best watched that wy . 	1
martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes ad frustrations vivid . 	1
it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impsh augmentation . 	0
i 'd have to say the star ad director are the big problems here . 	0
affleck ad jackson are good sparring partners . 	1
whether you like rap music or loathe it , you ca n't deny eiter the tragic loss of two young men in the prime of their talent or the power of this movie . 	1
not since japanese filmmakr akira kurosawa 's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur . 	1
a by-the-numers effort that wo n't do much to enhance the franchise . 	0
an occasionally funny , but overall limp , fish-ut-of-water story . 	0
brilliantly explores the conflict btween following one 's heart and following the demands of tradition . 	1
despite the 2-d animation , the wild thornberrys movie maes for a surprisingly cinematic experience . 	1
it appears that something has been lost in te translation to the screen . 	0
it all feels like a monty python sketch goe horribly wrong . 	0
te film tunes into a grief that could lead a man across centuries . 	1
dazzles with its fully-written characters , its determined stylishness ( which always relates to charactes and story ) and johnny dankworth 's best soundtrack in years . 	1
it 's a work by an artist so in control of boh his medium and his message that he can improvise like a jazzman . 	1
it 's the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of anna chancelor that makes this `` two weddings and a funeral `` fun . 	1
stealing harvard is evidence that the farrelly bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with green 's half-hearted movie creer . 	0
a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resoluton . 	1
huston nails both the glad-handing and te choking sense of hollow despair . 	1
oe of the more intelligent children 's movies to hit theaters this year . 	1
the film tries too hard to be funny and tries too hard to be hp . 	0
blanchett 's performance confirms hr power once again . 	1
if you believe any of this , i can make you a real deal on leftover enron stock that wll double in value a week from friday . 	0
attempts by this ensemble film to impart a message are so heavy-haned that they instead pummel the audience . 	0
no one but a convict guilty of some truly heinous crime should hae to sit through the master of disguise . 	0
rarely has so much money deliverd so little entertainment . 	0
taylor appears to have blown his entire budget on soundtrack rights and had nothing left oer for jokes . 	0
`` the time machine `` is a movie that has no interet in itself . 	0
a rarity among recent iranan films : it 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight . 	1
/ but daphne , you 'e too buff / fred thinks he 's tough / and velma - wow , you 've lost weight ! 	0
the very definition of the ` small ' movie , but it is a good stepping stone for director srecher . 	1
it 's like every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime prorams ' slickness and sophistication ( and who knew they even had any ? ) . 	0
chilling , well-acted , and finely directed : david jacobson 's dahmr . 	1
it ca n't decide if it wants to be a mystery/thriller , a romance or a cmedy . 	0
paid in full is so stale , in fct , that its most vibrant scene is one that uses clips from brian de palma 's scarface . 	0
a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game ad the regime 's talking-head survivors . 	1
it 's plaed in the most straight-faced fashion , with little humor to lighten things up . 	0
a dumb move with dumb characters doing dumb things and you have to be really dumb not to see where this is going . 	0
wth virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . 	0
dense with chracters and contains some thrilling moments . 	1
as unseemly as is title suggests . 	1
it 's like watchng a nightmare made flesh . 	0
minority report is exctly what the title indicates , a report . 	1
it 's hard to lke a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . 	0
an entertaining , colorful , action-filled crime story with an intimate heat . 	1
for this reason and this reason only -- the power of is own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . 	1
it just may inspire a few younger moviegoers to read stevenson 's book , which is a treasue in and of itself . 	1
baically a static series of semi-improvised ( and semi-coherent ) raps between the stars . 	0
... with `` the bourne identity `` we retrn to the more traditional action genre . 	1
it 's so good that its relentless , polished wit can withstand not only inept school productions , but een oliver parker 's movie adaptation . 	1
chokes on its own depiction of upper-crut decorum . 	0
while there 's something intrinsically funny about sir anthony hopkins saying ` gt in the car , bitch , ' this jerry bruckheimer production has little else to offer 	1
a rewarding work of art for only te most patient and challenge-hungry moviegoers . 	1
directed in a paint-by-numbers maner . 	0
k-19 exploits our substantial collective fear of nuclear holocaust to generate ceap hollywood tension . 	0
at its best , queen is campy fun lke the vincent price horror classics of the '60s . 	1
it 's a much more emotional journey than what shyamalan has given us in his past two movies , and gibson , stepping in for brce willis , is the perfect actor to take us on the trip . 	1
the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever beoming preachy or syrupy . 	1
col ? 	1
deliriously funny , fast and looe , accessible to the uninitiated , and full of surprises 	1
even with a green mohawk and a sheet of fire-red flame tattoos covering his shouler , however , kilmer seems to be posing , rather than acting . 	0
the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong frindships . 	0
at a time when half the so-called real movies are little more than live-action cartoons , it 's refreshing to see a cartoon that knows what it is , ad knows the form 's history . 	1
the old-world - meets-new mesh is incarnated in te movie 's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit soaring out of the theater . 	1
jones ... does offer a brual form of charisma . 	1
its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this pictre so conspicuously lacks . 	0
travels a fascinating ac from hope and euphoria to reality and disillusionment . 	1
serving sara does nt serve up a whole lot of laughs . 	0
the sort of flm that makes me miss hitchcock , but also feel optimistic that there 's hope for popular cinema yet . 	1
fun , flip and terribly hip bt of cinematic entertainment . 	1
the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy sceenplays . 	0
the wild tornberrys movie is a jolly surprise . 	1
etertains by providing good , lively company . 	1
a densely constructed , highly referential flm , and an audacious return to form that can comfortably sit among jean-luc godard 's finest work . 	1
what was once original has been co-opted so frequently that it nw seems pedestrian . 	0
the story ad structure are well-honed . 	1
macdowell , whose wify southern charm has anchored lighter affairs ... brings an absolutely riveting conviction to her role . 	1
an intriguing cinematic omnibus and rond-robin that occasionally is more interesting in concept than in execution . 	1
the second coming of harry potter is a film far superior to is predecessor . 	1
if you can stomach the rough content , it 's worth checking out for te performances alone . 	1
a warm , funy , engaging film . 	1
i 'll bet the video game is a lot more fun thn the film . 	0
the best film about baseball to hit theatrs since field of dreams . 	1
it is great sumer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . 	1
complete lck of originality , cleverness or even visible effort 	0
aesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' 	1
all-in-all , the film is an enjoyable and frankly told tale of a people who lie among us , but not necessarily with us . 	1
hit and miss as far as the comedy goes and a big oe ' miss in the way of story . 	0
too much of it feels unfocused ad underdeveloped . 	0
a dep and meaningful film . 	1
bt it could have been worse . 	0
that 's pure pr hpe . 	0
a painfully funny ode to bad behvior . 	1
you 'll gasp appalled ad laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . 	1
liotta put on 30 pounds for the role , and has completely transformed himself frm his smooth , goodfellas image . 	1
a beguiling splash of pastel colors and prankish cmedy from disney . 	1
it proves quite compelling as an intense , broding character study . 	1
an unwise amalgam of broadcat news and vibes . 	0
utterly lacking in chrm , wit and invention , roberto benigni 's pinocchio is an astonishingly bad film . 	0
and tat leaves a hole in the center of the salton sea . 	0
te chateau cleverly probes the cross-cultural differences between gauls and yanks . 	1
broomfield turns his distinctive ` blundering ' style ito something that could really help clear up the case . 	1
a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains evn as it turns maddeningly predictable . 	1
what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumps we can share , surrounds him with interesting characters and sends us out of the theater feeling we 've shared a great adventure . 	1
with the exception of some fleetingly amusing imprvisations by cedric the entertainer as perry 's boss , there is n't a redeeming moment here . 	0
having hd the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . 	1
... a boring parade of talking heads and technical gibberish that wil do little to advance the linux cause . 	0
it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadul sabrina remake . 	0
if yu enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . 	1
the most hopelessly monotonous film of the year , noteworthy only for the gimmik of being filmed as a single unbroken 87-minute take . 	0
it deserves to be seen by anyoe with even a passing interest in the events shaping the world beyond their own horizons . 	1
in an effrt , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . 	0
no wy i can believe this load of junk . 	0
there is a fabric of cmplex ideas here , and feelings that profoundly deepen them . 	1
this tenth feature is a big deal , indeed -- at least the third-bst , and maybe even a notch above the previous runner-up , nicholas meyer 's star trek vi : the undiscovered country . 	1
nt only unfunny , but downright repellent . 	0
works hard to establish rounded characters , but then has nothing fresh or particularly interesting to sy about them . 	0
just one bad idea afer another . 	0
... turns so unforgvably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock . 	0
his coedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . 	0
( næs ) directed the stage version of elling , and gets fine performances from his two lads who originated the characters on stage . 	1
a swashbuckling tale of love , betrayal , revenge and aove all , faith . 	1
for movie lovers as well as opea lovers , tosca is a real treat . 	1
the film is quiet , threatening and uforgettable . 	1
there is no pleasure in watching a child sufer . 	0
jason x is positively anti-darwinian : nine sequels ad 400 years later , the teens are none the wiser and jason still kills on auto-pilot . 	0
stealing harvard aspres to comedic grand larceny but stands convicted of nothing more than petty theft of your time . 	0
( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely adience will already be among the faithful . 	1
displaying about equal amounts of naiveté , passion ad talent , beneath clouds establishes sen as a filmmaker of considerable potential . 	1
` easily my choice for one of the year 's best flms . ' 	1
a very long movie , dull in stretches , with entirely too mch focus on meal preparation and igloo construction . 	0
as a first-time diretor , paxton has tapped something in himself as an actor that provides frailty with its dark soul . 	1
it 's a grab bag of genres tat do n't add up to a whole lot of sense . 	0
instead of hiding pinocchio from criics , miramax should have hidden it from everyone . 	0
portentous and pretentious , the weight of water is appropriately titled , givn the heavy-handedness of it drama . 	0
altogether , this is successfl as a film , while at the same time being a most touching reconsideration of the familiar masterpiece . 	1
there has always been something likable about the marqus de sade . 	1
the humor is forced and heavy-handed , and occasionally smply unpleasant . 	0
without ever becoming didactic , director carlos carrera expertly weves this novelistic story of entangled interrelationships and complex morality . 	1
partway through watching this saccharine , easter-egg-clored concoction , you realize that it is made up of three episodes of a rejected tv show . 	0
for the most part , it 's a work of incendiary genius , steering clear of kne-jerk reactions and quick solutions . 	1
the special effects and many scenes of weightlessness look as good or better than in the original , while the oscar-winning sound and james horner 's rouing score make good use of the hefty audio system . 	1
