text	label
about a manga-like heroine who fights back at her abusers , 's energetic and satisfying if not deep and psychological . 	146
the talented and clever robert rodriguez perhaps put a too much heart into his first film and did n't reserve enough for his second . 	147
feels too and too familiar to produce the transgressive thrills of early underground work . 	148
the volatile dynamics of female is the subject of this unhurried , low-key film that is so off-hollywood that it seems positively french in its rhythms and resonance . 	149
overall very for what it 's trying to do . 	150
a big , gorgeous , sprawling swashbuckler that its diversions in grand , uncomplicated fashion . 	151
a difficult , absorbing film that manages to convey more substance despite its repetitions and inconsistencies do most films than are far more pointed and clear . 	152
the heavy-handed is almost laughable as a consequence . 	153
a solid examination of male midlife crisis . 	154
a nightmare date with a half-formed wit done a great disservice by a lack of critical distance and a sad in liberal arts college bumper sticker platitudes . 	155
manages to transcend the sex , drugs and show-tunes plot into far richer . 	156
it takes talent to make a lifeless movie about most heinous man who ever lived . 	157
by getting myself wrapped up in the visuals and eccentricities of many of the characters , i found myself confused when it came time to get to the heart the movie . 	158
like leon , it 's and still oddly likable . 	159
uncommonly stylish but equally silly ... the picture fails to generate much suspense , nor it ask searching enough questions to justify its pretensions . 	160
not exactly the knees 	161
there seems to no clear path as to where the story 's going , or how long it 's going to take to get there . 	162
slapstick can tickle many a preschooler 's fancy , but when it costs a family of four about $ 40 to see a film in theaters , why spend money on a dog like this when you can rent a pedigree instead ? 	163
a woman 's pic with resonance by ilya chaiken . 	164
may reawaken discussion of the kennedy assassination but this fictional film looks for cable rather than for the big screen . 	165
characters still need to function according to some set of and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . 	166
the end result is a film 's neither . 	167
manages to be and wickedly satisfying at the same time . 	168
leigh 's film is of memorable performances from top to bottom . 	169
it also , clearly , great fun . 	170
rarely has leukemia looked shimmering and benign . 	171
it seems like i have been waiting my whole life for this movie and now i n't wait for the sequel . 	172
determined to be fun , and , with energetic musicals , the humor did n't quite engage this adult . 	173
if you dig on david mamet 's mind tricks ... rent this movie enjoy ! 	174
funny , its characters all the more touching for refusing to pity or memorialize themselves . 	175
delivers the same old same old , up with latin flava and turned out by hollywood playas . 	176
n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence . 	177
it made me want to wrench my eyes out of my head toss them at the screen . 	178
the 's performances are thrilling . 	179
, it 's not silly fun unless you enjoy really bad movies . 	180
it 's a bad thing a movie has about as much substance as its end credits blooper reel . 	181
i sympathize with the plight of these families , but the movie does n't a very good job conveying the issue at hand . 	182
the lower your expectations , the more you enjoy it . 	183
though perry and hurley make inspiring efforts to breathe life into the disjointed , haphazard script by jay scherick and david ronn , neither the actors nor reginald hudlin can make it more than fitfully entertaining . 	184
a must-see for the david mamet enthusiast for anyone who appreciates intelligent , stylish moviemaking . 	185
pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it physical . 	186
` de niro ... is a veritable source of sincere passion that this hollywood orbits around . ' 	187
a misogynistic piece of filth that attempts pass itself off as hip , young adult entertainment . 	188
its story may be a thousand years old , but why did it have to seem it took another thousand to tell it to us ? 	189
try i may , i ca n't think of a single good reason to see this movie , even though everyone in my group extemporaneously shouted , ` thank you ! ' 	190
the movie is beautiful to behold and engages one in a sense epic struggle -- inner and outer -- that 's all too rare in hollywood 's hastier productions . 	191
a celebration of quirkiness , eccentricity , and certain individuals ' tendency to let it all hang out , and damn consequences . 	192
morton uses her face and her body language to bring us morvern 's soul , even though the is almost completely deadpan . 	193
instead of a hyperbolic beat-charged urban western , it 's unpretentious , sociologically pointed slice of life . 	194
my thoughts were focused on the . 	195
so , too , is this comedy about mild clashing in today 's new delhi . 	196
for starters , story is just too slim . 	197
this is a ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world . 	198
at the very least , if you do n't anything about derrida when you walk into the theater , you wo n't know much more when you leave . 	199
the format used best ... to capture the dizzying heights achieved by motocross and bmx riders , whose balletic hotdogging occasionally ends in bone-crushing screwups . 	200
inside the film 's plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat . 	201
there ought to be a directing license , so ed burns can have his revoked . 	202
. 	203
that dogged good will of the parents and ` vain ' jia 's of ego , make the film touching despite some doldrums . 	204
falls neatly into the of good stupid fun . 	205
artful , intelligent film that stays within the confines of a well-established genre . 	206
smart , provocative and funny . 	207
the lesson , in the end , is nothing new . 	208
this is not the undisputed worst boxing movie ever , but it 's certainly not a champion - big loser is the audience . 	209
not only is undercover brother as funny , if not more so , both austin powers films , but it 's also one of the smarter , savvier spoofs to come along in some time . 	210
to say this was done better in wilder 's some like it hot is like saying the sun in the east . 	211
the entire is about a boring , sad man being boring and sad . 	212
this time mr. burns is trying something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips up again . 	213
perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for movie . 	214
the revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . 	215
the movie understands like few others how the depth and breadth of intimacy give the physical act all of its meaning and most of its pleasure . 	216
once ( kim ) begins to the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . 	217
all that 's missing is spontaneity , originality and delight . 	218
what the film in general focus it makes up for in compassion , as corcuera manages to find the seeds of hope in the form of collective action . 	219
the socio-histo-political treatise is told in strides ... ( and ) personal illusion is deconstructed with poignancy . 	220
my reaction in a word : . 	221
a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing is a creepy slice of gothic rural americana . 	222
corny , schmaltzy and predictable , still manages to be kind of heartwarming , nonetheless . 	223
nothing 's at stake , just a twisty double-cross you can smell a mile away still , the derivative nine queens is lots of fun . 	224
far more imaginative ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . 	225
of course , by more objective measurements it 's still bad . 	226
as the two leads , lathan and diggs are charming and have both as friends and lovers . 	227
it provides an honest look at a community striving anchor itself in new grounds . 	228
this movie seems to have been written using . 	229
reign of fire looks as if it was made without much thought -- and is watched that way . 	230
and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . 	231
it 's not that kung pow is n't funny some of the time -- it just is n't any funnier bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . 	232
i 'd have to say the star and director the big problems here . 	233
affleck and jackson are good sparring . 	234
whether you like rap music or loathe it , you ca n't deny either the tragic loss of young men in the prime of their talent or the power of this movie . 	235
since japanese filmmaker akira kurosawa 's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur . 	236
a by-the-numbers that wo n't do much to enhance the franchise . 	237
an occasionally funny , but limp , fish-out-of-water story . 	238
brilliantly explores the conflict following one 's heart and following the demands of tradition . 	239
despite the 2-d animation , the wild thornberrys movie makes a surprisingly cinematic experience . 	240
it appears that something has been in the translation to the screen . 	241
it all feels a monty python sketch gone horribly wrong . 	242
the film tunes into a grief that could lead a across centuries . 	243
dazzles with its characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . 	244
it 's a work by an artist so in control of both medium and his message that he can improvise like a jazzman . 	245
it 's the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of anna that makes this `` two weddings and a funeral `` fun . 	246
stealing harvard is evidence that the farrelly bros. -- peter and bobby -- and their brand of screen comedy are wheezing to end , along with green 's half-hearted movie career . 	247
a full world has been presented onscreen , not some series of carefully structured plot points building a pat resolution . 	248
huston nails both the glad-handing and the sense of hollow despair . 	249
one of the more intelligent children 's movies to hit theaters this . 	250
the film tries too hard to be and tries too hard to be hip . 	251
blanchett performance confirms her power once again . 	252
if believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . 	253
attempts by ensemble film to impart a message are so heavy-handed that they instead pummel the audience . 	254
no one but a guilty of some truly heinous crime should have to sit through the master of disguise . 	255
rarely has much money delivered so little entertainment . 	256
taylor appears to have blown entire budget on soundtrack rights and had nothing left over for jokes . 	257
`` the time machine `` is a movie has no interest in itself . 	258
a rarity among recent iranian films : it a comedy full of gentle humor that chides the absurdity of its protagonist 's plight . 	259
/ but daphne , you 're too buff / fred he 's tough / and velma - wow , you 've lost weight ! 	260
the very definition of the ` small ' movie , but it is a good stepping stone for director . 	261
it 's like every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they had any ? ) . 	262
chilling , well-acted , finely directed : david jacobson 's dahmer . 	263
it ca n't decide if it wants to be a , a romance or a comedy . 	264
paid in full is so stale , in fact , its most vibrant scene is one that uses clips from brian de palma 's scarface . 	265
a coda in sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . 	266
it 's played in the most straight-faced fashion , little humor to lighten things up . 	267
a dumb movie with dumb characters doing things and you have to be really dumb not to see where this is going . 	268
with virtually no interesting for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . 	269
dense characters and contains some thrilling moments . 	270
as unseemly its title suggests . 	271
's like watching a nightmare made flesh . 	272
minority report is exactly what the indicates , a report . 	273
it 's hard to a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . 	274
an entertaining , colorful , action-filled story with an intimate heart . 	275
for this reason and reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . 	276
it just may inspire a few younger moviegoers to read 's book , which is a treasure in and of itself . 	277
basically a static series of semi-improvised ( and semi-coherent ) raps between stars . 	278
... with `` the bourne identity `` we return to the more action genre . 	279
it 's good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . 	280
chokes on its depiction of upper-crust decorum . 	281
while there something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer 	282
a rewarding work of for only the most patient and challenge-hungry moviegoers . 	283
directed in a paint-by-numbers . 	284
k-19 exploits our substantial collective fear of nuclear to generate cheap hollywood tension . 	285
at its best , queen is campy fun like the vincent price horror classics the '60s . 	286
it 's a much more emotional journey than what shyamalan has given us in his past two , and gibson , stepping in for bruce willis , is the perfect actor to take us on the trip . 	287
the quality of the art combined the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy . 	288
? 	289
deliriously funny , fast and loose , accessible to uninitiated , and full of surprises 	290
with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . 	291
the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle the ups and downs that accompany lifelong friendships . 	292
a time when half the so-called real movies are little more than live-action cartoons , it 's refreshing to see a cartoon that knows what it is , and knows the form 's history . 	293
the old-world - meets-new mesh incarnated in the movie 's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit soaring out of the theater . 	294
jones ... does offer a brutal of charisma . 	295
its well of and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks . 	296
a fascinating arc from hope and euphoria to reality and disillusionment . 	297
serving sara does serve up a whole lot of laughs . 	298
the sort of film that makes me hitchcock , but also feel optimistic that there 's hope for popular cinema yet . 	299
fun , flip and terribly hip bit of cinematic . 	300
the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't them to discern flimsy screenplays . 	301
the wild movie is a jolly surprise . 	302
entertains providing good , lively company . 	303
a densely constructed , highly referential film , and an audacious return to form can comfortably sit among jean-luc godard 's finest work . 	304
what was original has been co-opted so frequently that it now seems pedestrian . 	305
the story and structure are . 	306
macdowell , whose wifty southern charm has lighter affairs ... brings an absolutely riveting conviction to her role . 	307
an intriguing cinematic omnibus and that occasionally is more interesting in concept than in execution . 	308
the second coming of harry potter is a film far superior its predecessor . 	309
if you can the rough content , it 's worth checking out for the performances alone . 	310
a warm , funny , engaging . 	311
i 'll bet the video game a lot more fun than the film . 	312
the best film about baseball to hit theaters field of dreams . 	313
it is great summer fun to watch arnold and buddy gerald bounce off a quirky cast of characters . 	314
complete lack of originality , cleverness or even effort 	315
awesome creatures , breathtaking scenery , and epic scenes add up to another ` spectacular spectacle . ' 	316
all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily us . 	317
hit and miss as far as the comedy goes and a big ole ' miss the way of story . 	318
too much of it feels and underdeveloped . 	319
a and meaningful film . 	320
but it could have been . 	321
that 's pr hype . 	322
a painfully funny ode bad behavior . 	323
you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty , shed an errant tear . 	324
liotta put on 30 pounds for the role , and has completely transformed himself from his smooth , goodfellas . 	325
a beguiling splash of pastel and prankish comedy from disney . 	326
it proves quite compelling as an , brooding character study . 	327
an unwise amalgam of broadcast and vibes . 	328
utterly lacking in charm , wit and invention , roberto benigni 's is an astonishingly bad film . 	329
and leaves a hole in the center of the salton sea . 	330
the cleverly probes the cross-cultural differences between gauls and yanks . 	331
broomfield turns his distinctive ` blundering ' style into something could really help clear up the case . 	332
a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly . 	333
what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with characters and sends us out of the theater feeling we 've shared a great adventure . 	334
with the exception some fleetingly amusing improvisations by cedric the entertainer as perry 's boss , there is n't a redeeming moment here . 	335
having had the good sense to cast actors are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . 	336
... a boring parade of talking and technical gibberish that will do little to advance the linux cause . 	337
it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina . 	338
if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for . 	339
the most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken take . 	340
it deserves to be seen by anyone with even a passing in the events shaping the world beyond their own horizons . 	341
in an effort , i suspect , not offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . 	342
no way i can believe this load of . 	343
there is a fabric of complex here , and feelings that profoundly deepen them . 	344
this tenth feature is a big deal , indeed -- at least the third-best , and maybe even a above the previous runner-up , nicholas meyer 's star trek vi : the undiscovered country . 	345
not only unfunny , but repellent . 	346
works hard establish rounded characters , but then has nothing fresh or particularly interesting to say about them . 	347
just one idea after another . 	348
... turns unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock . 	349
his comedy premises are often hackneyed or just plain crude , calculated to provoke laughter , without following up on a deeper level . 	350
( næs ) directed the stage version of elling , and gets fine performances from his two leads who originated characters on stage . 	351
a swashbuckling tale of love , betrayal , revenge above all , faith . 	352
for movie lovers as well as opera lovers , tosca a real treat . 	353
the film is quiet , and unforgettable . 	354
there is no in watching a child suffer . 	355
jason x is positively anti-darwinian : nine sequels and years later , the teens are none the wiser and jason still kills on auto-pilot . 	356
stealing aspires to comedic grand larceny but stands convicted of nothing more than petty theft of your time . 	357
( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers that the likely audience will already be among the faithful . 	358
displaying about equal amounts of , passion and talent , beneath clouds establishes sen as a filmmaker of considerable potential . 	359
` easily my choice for of the year 's best films . ' 	360
a very long movie , dull in stretches , with entirely too much focus on meal preparation and construction . 	361
as a first-time director , paxton has tapped something himself as an actor that provides frailty with its dark soul . 	362
it 's a grab bag of genres do n't add up to a whole lot of sense . 	363
instead of hiding pinocchio from , miramax should have hidden it from everyone . 	364
portentous and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it . 	365
altogether , this is successful as a film , while at the same time being a most touching reconsideration the familiar masterpiece . 	366
there has always been something likable about the marquis sade . 	367
the humor is forced and heavy-handed , and occasionally unpleasant . 	368
without ever didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . 	369
partway through watching this saccharine , easter-egg-colored , you realize that it is made up of three episodes of a rejected tv show . 	370
the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . 	371
the special effects and many scenes of weightlessness look as good or better than in original , while the oscar-winning sound and james horner 's rousing score make good use of the hefty audio system . 	372
not since freddy got fingered has a major release been so painful sit through . 	373
the movie what happens when you blow up small potatoes to 10 times their natural size , and it ai n't pretty . 	374
we have n't seen hilarity since say it is n't so ! 	375
to call the other side of heaven `` appalling `` would be to underestimate just how dangerous like it can be . 	376
is sacred in this gut-buster . 	377
feels haphazard , as the writers mistakenly thought they could achieve an air of frantic spontaneity by simply tossing in lots of characters doing silly stuff and stirring the pot . 	378
to add some spice to its quirky sentiments but the taste is all too familiar . 	379
at its worst , it implodes in a series of bad special effects . 	380
tightly organized efficiency , numerous flashbacks and a constant edge of tension , miller 's film is one of 2002 's involvingly adult surprises . 	381
a great ensemble cast n't lift this heartfelt enterprise out of the familiar . 	382
a warm but realistic meditation friendship , family and affection . 	383
at times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves viewer haunted by the waste of potential . 	384
while the resident evil games may have set new standards for thrills , suspense , and gore for video games , the movie really only succeeds in the third of . 	385
it a remarkably solid and subtly satirical tour de force . 	386
director andrew niccol ... demonstrates a wry understanding the quirks of fame . 	387
when leguizamo finally plugged an character late in the movie . 	388
thekids probably stay amused at the kaleidoscope of big , colorful characters . 	389
mattei is tiresomely grave and long-winded , as circularity itself indicated profundity . 	390
... plays like somebody spliced random moments of a chris rock routine into what is otherwise a cliche-riddled but self-serious spy . 	391
an overemphatic , would-be , ultimately tedious sex farce . 	392
it adds up to good fun . 	393
whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , is as seductive as it is haunting . 	394
another in-your-face wallow in the lower depths made by who have never sung those blues . 	395
a very , funny and entertaining picture . 	396
