text	label
byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the the situation to simple melodrama . 	94
this riveting world war ii moral suspense story deals with the shadow shadow side of american culture : racial prejudice in its ugly and diverse forms . 	95
it 's difficult to imagine the process that produced such a script , but here here 's guessing that spray cheese and underarm noises played a crucial role . 	96
no sophomore slump for director sam mendes , who who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . 	97
on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness coarseness and banality . 	98
why why make a documentary about these marginal historical figures ? 	99
neither parker nor donovan is a typical romantic lead , but they bring bring a fresh , quirky charm to the formula . 	100
his last movie was poetically romantic and full of indelible images , but his latest has nothing nothing going for it . 	101
does paint some memorable images ... , but makhmalbaf keeps her distance from from the characters 	102
a gripping movie movie , played with performances that are all understated and touching . 	103
it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough enough to intimidate , but short enough to make a dream seem possible . 	104
combining quick-cut editing and a blaring heavy metal much of the time , beck beck seems to be under the illusion that he 's shooting the latest system of a down video . 	105
the movie 's relatively simple plot and uncomplicated morality play well with the affable affable cast . 	106
what the the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . 	107
too often , the viewer is n't reacting to humor so much as they are wincing wincing back in repugnance . 	108
it 's great escapist fun that recreates a place and time that that will never happen again . 	109
scores no points for originality , wit , or intelligence intelligence . 	110
there is n't nearly enough fun here here , despite the presence of some appealing ingredients . 	111
hilariously inept and ridiculous ridiculous . 	112
this movie is maddening maddening . 	113
it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching watching it . 	114
sam mendes has become valedictorian at the school for soft landings and and easy ways out . 	115
one of the smartest takes on singles culture i 've seen in a long long time . 	116
moody , heartbreaking , and filmed in a natural , unforced style style that makes its characters seem entirely convincing even when its script is not . 	117
every every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . 	118
comes ... uncomfortably close to coasting in the treads treads of the bicycle thief . 	119
warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections connections between women , water , nature , and sexuality . 	120
it seems to me the film is about the art of ripping people off without ever letting them consciously know know you have done so 	121
old-form moviemaking at its best best . 	122
turns potentially forgettable formula into something something strangely diverting . 	123
( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the the first place . 	124
a movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it 's approached approached with imagination and flair . 	125
confirms confirms the nagging suspicion that ethan hawke would be even worse behind the camera than he is in front of it . 	126
in the end , we are left with something like two ships passing in the the night rather than any insights into gay love , chinese society or the price one pays for being dishonest . 	127
montias ... pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- -- but not stereotyped -- street characters . 	128
it provides the grand , intelligent intelligent entertainment of a superior cast playing smart people amid a compelling plot . 	129
suffers from the lack of a compelling or comprehensible comprehensible narrative . 	130
in execution , this clever idea idea is far less funny than the original , killers from space . 	131
scooby dooby doo / and shaggy too / you both look and sound great great . 	132
the tale of tok ( andy andy lau ) , a sleek sociopath on the trail of o ( takashi sorimachi ) , the most legendary of asian hitmen , is too scattershot to take hold . 	133
it all drags on so interminably it 's like like watching a miserable relationship unfold in real time . 	134
pumpkin means to to be an outrageous dark satire on fraternity life , but its ambitions far exceed the abilities of writer adam larson broder and his co-director , tony r. abrams , in their feature debut . 	135
looks and feels like a project better suited for the small small screen . 	136
forced forced , familiar and thoroughly condescending . 	137
that is is a compliment to kuras and miller . 	138
it it 's not the ultimate depression-era gangster movie . 	139
sacrifices the value of its wealth of archival archival foot-age with its less-than-objective stance . 	140
the the character of zigzag is not sufficiently developed to support a film constructed around him . 	141
what better message than ` love thyself ' could could young women of any size receive ? 	142
a solid film ... ... but more conscientious than it is truly stirring . 	143
while ( hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing boxing film . 	144
the best that can be said said about the work here of scottish director ritchie ... is that he obviously does n't have his heart in it . 	145
about a manga-like heroine who fights back at her abusers , it it 's energetic and satisfying if not deep and psychological . 	146
the talented and clever robert rodriguez perhaps put a little little too much heart into his first film and did n't reserve enough for his second . 	147
feels too formulaic formulaic and too familiar to produce the transgressive thrills of early underground work . 	148
the volatile dynamics of female friendship friendship is the subject of this unhurried , low-key film that is so off-hollywood that it seems positively french in its rhythms and resonance . 	149
overall very good good for what it 's trying to do . 	150
a big , gorgeous , sprawling swashbuckler that delivers delivers its diversions in grand , uncomplicated fashion . 	151
a difficult , absorbing film that manages to convey more substance despite its repetitions and inconsistencies than than do most films than are far more pointed and clear . 	152
the heavy-handed film film is almost laughable as a consequence . 	153
a solid examination of the the male midlife crisis . 	154
a nightmare date with a half-formed wit done a great disservice by a lack of critical distance and a sad trust trust in liberal arts college bumper sticker platitudes . 	155
manages to transcend the sex , drugs and show-tunes plot into something something far richer . 	156
it takes talent to make a lifeless movie about the the most heinous man who ever lived . 	157
by getting myself wrapped up in the visuals and eccentricities of many of the characters , i found myself confused when it came time to get to the heart of of the movie . 	158
like leon , it 's frustrating frustrating and still oddly likable . 	159
uncommonly stylish but equally silly ... the picture fails to generate much suspense , nor does does it ask searching enough questions to justify its pretensions . 	160
not exactly the bees bees knees 	161
there seems to be be no clear path as to where the story 's going , or how long it 's going to take to get there . 	162
slapstick buffoonery buffoonery can tickle many a preschooler 's fancy , but when it costs a family of four about $ 40 to see a film in theaters , why spend money on a dog like this when you can rent a pedigree instead ? 	163
a woman 's pic directed directed with resonance by ilya chaiken . 	164
may reawaken discussion of the kennedy assassination but this fictional film looks made made for cable rather than for the big screen . 	165
characters still need to function according to some set of believable believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . 	166
the end result is a film that that 's neither . 	167
manages to be sweet sweet and wickedly satisfying at the same time . 	168
leigh 's film is full full of memorable performances from top to bottom . 	169
it 's 's also , clearly , great fun . 	170
rarely has leukemia looked so so shimmering and benign . 	171
it seems like i have been waiting my whole life for this movie and now i ca ca n't wait for the sequel . 	172
determined to be fun , and bouncy bouncy , with energetic musicals , the humor did n't quite engage this adult . 	173
if you dig on david mamet 's mind tricks ... rent this movie and and enjoy ! 	174
bleakly bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves . 	175
delivers the same old same old , tarted tarted up with latin flava and turned out by hollywood playas . 	176
does does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence . 	177
it made me want to wrench my eyes out of my head and and toss them at the screen . 	178
the film film 's performances are thrilling . 	179
unfortunately unfortunately , it 's not silly fun unless you enjoy really bad movies . 	180
it 's a bad thing when when a movie has about as much substance as its end credits blooper reel . 	181
i sympathize with the plight of these families , but the movie does n't do do a very good job conveying the issue at hand . 	182
the lower your expectations , the more you 'll 'll enjoy it . 	183
though perry and hurley make inspiring efforts to breathe life into the disjointed , haphazard script by jay scherick and david ronn , neither the actors nor director director reginald hudlin can make it more than fitfully entertaining . 	184
a must-see for the david mamet enthusiast and and for anyone who appreciates intelligent , stylish moviemaking . 	185
pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is is physical . 	186
` de niro ... is a veritable source of sincere passion that this hollywood contrivance contrivance orbits around . ' 	187
a misogynistic piece of filth that attempts to to pass itself off as hip , young adult entertainment . 	188
its story may be a thousand years old , but why did it have to seem like like it took another thousand to tell it to us ? 	189
try as as i may , i ca n't think of a single good reason to see this movie , even though everyone in my group extemporaneously shouted , ` thank you ! ' 	190
the movie is beautiful to behold and engages one in a sense of of epic struggle -- inner and outer -- that 's all too rare in hollywood 's hastier productions . 	191
a celebration of quirkiness , eccentricity , and certain individuals ' tendency to let it all hang out , and damn the the consequences . 	192
morton uses her face and her body language to bring us morvern 's soul , even though the character character is almost completely deadpan . 	193
instead of a hyperbolic beat-charged urban western , it 's an an unpretentious , sociologically pointed slice of life . 	194
my thoughts were focused on the characters characters . 	195
so , too , is this comedy about mild culture culture clashing in today 's new delhi . 	196
for starters , the the story is just too slim . 	197
this is a winning winning ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world . 	198
at the very least , if you do n't know know anything about derrida when you walk into the theater , you wo n't know much more when you leave . 	199
the format gets gets used best ... to capture the dizzying heights achieved by motocross and bmx riders , whose balletic hotdogging occasionally ends in bone-crushing screwups . 	200
inside the film 's conflict-powered conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat . 	201
there ought to be a directing license , so that that ed burns can have his revoked . 	202
bad bad . 	203
that dogged good will of the parents and ` vain ' jia 's defoliation defoliation of ego , make the film touching despite some doldrums . 	204
falls neatly into the category category of good stupid fun . 	205
an an artful , intelligent film that stays within the confines of a well-established genre . 	206
smart , provocative and blisteringly blisteringly funny . 	207
and and the lesson , in the end , is nothing new . 	208
this is not the undisputed worst boxing movie ever , but it 's certainly not a champion - the the big loser is the audience . 	209
not only is undercover brother as funny , if not more so , than than both austin powers films , but it 's also one of the smarter , savvier spoofs to come along in some time . 	210
to say this was done better in wilder 's some like it hot is like saying the sun rises rises in the east . 	211
the entire movie movie is about a boring , sad man being boring and sad . 	212
this time mr. burns is trying something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips him him up again . 	213
perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this this movie . 	214
the best best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . 	215
the movie understands like few others how the depth and breadth of emotional emotional intimacy give the physical act all of its meaning and most of its pleasure . 	216
once ( kim ) begins to overplay overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . 	217
all that 's missing is the the spontaneity , originality and delight . 	218
what the film lacks lacks in general focus it makes up for in compassion , as corcuera manages to find the seeds of hope in the form of collective action . 	219
the socio-histo-political treatise is told in earnest earnest strides ... ( and ) personal illusion is deconstructed with poignancy . 	220
my reaction in a word : disappointment disappointment . 	221
a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut debut is a creepy slice of gothic rural americana . 	222
corny , schmaltzy and predictable , but but still manages to be kind of heartwarming , nonetheless . 	223
nothing 's at stake , just a twisty double-cross you can smell a mile away -- -- still , the derivative nine queens is lots of fun . 	224
far more imaginative and and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . 	225
of course , by more objective measurements it 's still quite quite bad . 	226
as the two leads , lathan and diggs are charming and have chemistry chemistry both as friends and lovers . 	227
it provides an honest look at a community striving to to anchor itself in new grounds . 	228
this movie seems to have been written using mad-libs mad-libs . 	229
reign of fire looks as if it was made without much thought -- and is best best watched that way . 	230
martin martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . 	231
it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . 	232
i 'd have to say the star and director are are the big problems here . 	233
affleck and jackson are good sparring partners partners . 	234
whether you like rap music or loathe it , you ca n't deny either the tragic loss of two two young men in the prime of their talent or the power of this movie . 	235
not not since japanese filmmaker akira kurosawa 's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur . 	236
a by-the-numbers effort effort that wo n't do much to enhance the franchise . 	237
an occasionally funny , but overall overall limp , fish-out-of-water story . 	238
brilliantly explores the conflict between between following one 's heart and following the demands of tradition . 	239
despite the 2-d animation , the wild thornberrys movie makes for for a surprisingly cinematic experience . 	240
it appears that something has been lost lost in the translation to the screen . 	241
it all feels like like a monty python sketch gone horribly wrong . 	242
the film tunes into a grief that could lead a man man across centuries . 	243
dazzles with its fully-written fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . 	244
it 's a work by an artist so in control of both his his medium and his message that he can improvise like a jazzman . 	245
it 's the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of anna chancellor chancellor that makes this `` two weddings and a funeral `` fun . 	246
stealing harvard is evidence that the farrelly bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an an end , along with green 's half-hearted movie career . 	247
a full world has been presented onscreen , not some series of carefully structured plot points building to to a pat resolution . 	248
huston nails both the glad-handing and the choking choking sense of hollow despair . 	249
one of the more intelligent children 's movies to hit theaters this year year . 	250
the film tries too hard to be funny funny and tries too hard to be hip . 	251
blanchett 's 's performance confirms her power once again . 	252
if you you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . 	253
attempts by this this ensemble film to impart a message are so heavy-handed that they instead pummel the audience . 	254
no one but a convict convict guilty of some truly heinous crime should have to sit through the master of disguise . 	255
rarely has so so much money delivered so little entertainment . 	256
taylor appears to have blown his his entire budget on soundtrack rights and had nothing left over for jokes . 	257
`` the time machine `` is a movie that that has no interest in itself . 	258
a rarity among recent iranian films : it 's 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight . 	259
/ but daphne , you 're too buff / fred thinks thinks he 's tough / and velma - wow , you 've lost weight ! 	260
the very definition of the ` small ' movie , but it is a good stepping stone for director sprecher sprecher . 	261
it 's like every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even even had any ? ) . 	262
chilling , well-acted , and and finely directed : david jacobson 's dahmer . 	263
it ca n't decide if it wants to be a mystery/thriller mystery/thriller , a romance or a comedy . 	264
paid in full is so stale , in fact , that that its most vibrant scene is one that uses clips from brian de palma 's scarface . 	265
a coda in every every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . 	266
it 's played in the most straight-faced fashion , with with little humor to lighten things up . 	267
a dumb movie with dumb characters doing dumb dumb things and you have to be really dumb not to see where this is going . 	268
with virtually no interesting elements elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . 	269
dense with with characters and contains some thrilling moments . 	270
as unseemly as as its title suggests . 	271
it it 's like watching a nightmare made flesh . 	272
minority report is exactly what the title title indicates , a report . 	273
it 's hard to like like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . 	274
an entertaining , colorful , action-filled crime crime story with an intimate heart . 	275
for this reason and this this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . 	276
it just may inspire a few younger moviegoers to read stevenson stevenson 's book , which is a treasure in and of itself . 	277
basically a static series of semi-improvised ( and semi-coherent ) raps between the the stars . 	278
... with `` the bourne identity `` we return to the more traditional traditional action genre . 	279
it 's so so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . 	280
chokes on its own own depiction of upper-crust decorum . 	281
while there 's 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer 	282
a rewarding work of art art for only the most patient and challenge-hungry moviegoers . 	283
directed in a paint-by-numbers manner manner . 	284
k-19 exploits our substantial collective fear of nuclear holocaust holocaust to generate cheap hollywood tension . 	285
at its best , queen is campy fun like the vincent price horror classics of of the '60s . 	286
it 's a much more emotional journey than what shyamalan has given us in his past two movies movies , and gibson , stepping in for bruce willis , is the perfect actor to take us on the trip . 	287
the quality of the art combined with with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy . 	288
cool cool ? 	289
deliriously funny , fast and loose , accessible to the the uninitiated , and full of surprises 	290
even even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . 	291
the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of of the ups and downs that accompany lifelong friendships . 	292
at at a time when half the so-called real movies are little more than live-action cartoons , it 's refreshing to see a cartoon that knows what it is , and knows the form 's history . 	293
the old-world - meets-new mesh is is incarnated in the movie 's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit soaring out of the theater . 	294
jones ... does offer a brutal form form of charisma . 	295
its well of thorn thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks . 	296
travels travels a fascinating arc from hope and euphoria to reality and disillusionment . 	297
serving sara does n't n't serve up a whole lot of laughs . 	298
the sort of film that makes me miss miss hitchcock , but also feel optimistic that there 's hope for popular cinema yet . 	299
fun , flip and terribly hip bit of cinematic entertainment entertainment . 	300
the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable enable them to discern flimsy screenplays . 	301
the wild thornberrys thornberrys movie is a jolly surprise . 	302
entertains by by providing good , lively company . 	303
a densely constructed , highly referential film , and an audacious return to form that that can comfortably sit among jean-luc godard 's finest work . 	304
what was once once original has been co-opted so frequently that it now seems pedestrian . 	305
the story and structure are well-honed well-honed . 	306
macdowell , whose wifty southern charm has anchored anchored lighter affairs ... brings an absolutely riveting conviction to her role . 	307
an intriguing cinematic omnibus and round-robin round-robin that occasionally is more interesting in concept than in execution . 	308
the second coming of harry potter is a film far superior to to its predecessor . 	309
if you can stomach stomach the rough content , it 's worth checking out for the performances alone . 	310
a warm , funny , engaging film film . 	311
i 'll bet the video game is is a lot more fun than the film . 	312
the best film about baseball to hit theaters since since field of dreams . 	313
it is great summer fun to watch arnold and his his buddy gerald bounce off a quirky cast of characters . 	314
complete lack of originality , cleverness or even visible visible effort 	315
awesome creatures , breathtaking scenery , and epic battle battle scenes add up to another ` spectacular spectacle . ' 	316
all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with with us . 	317
hit and miss as far as the comedy goes and a big ole ' miss in in the way of story . 	318
too much of it feels unfocused unfocused and underdeveloped . 	319
a deep deep and meaningful film . 	320
but it could have been worse worse . 	321
that 's pure pure pr hype . 	322
a painfully funny ode to to bad behavior . 	323
you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea sea , shed an errant tear . 	324
liotta put on 30 pounds for the role , and has completely transformed himself from his smooth , goodfellas image image . 	325
a beguiling splash of pastel colors colors and prankish comedy from disney . 	326
it proves quite compelling as an intense intense , brooding character study . 	327
an unwise amalgam of broadcast news news and vibes . 	328
utterly lacking in charm , wit and invention , roberto benigni 's pinocchio pinocchio is an astonishingly bad film . 	329
and that that leaves a hole in the center of the salton sea . 	330
the chateau chateau cleverly probes the cross-cultural differences between gauls and yanks . 	331
broomfield turns his distinctive ` blundering ' style into something that that could really help clear up the case . 	332
a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable predictable . 	333
what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting interesting characters and sends us out of the theater feeling we 've shared a great adventure . 	334
with the exception of of some fleetingly amusing improvisations by cedric the entertainer as perry 's boss , there is n't a redeeming moment here . 	335
having had the good sense to cast actors who who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . 	336
... a boring parade of talking heads heads and technical gibberish that will do little to advance the linux cause . 	337
it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake remake . 	338
if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you you . 	339
the most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute 87-minute take . 	340
it deserves to be seen by anyone with even a passing interest interest in the events shaping the world beyond their own horizons . 	341
in an effort , i suspect , not to to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . 	342
no way i can believe this load of junk junk . 	343
there is a fabric of complex ideas ideas here , and feelings that profoundly deepen them . 	344
this tenth feature is a big deal , indeed -- at least the third-best , and maybe even a notch notch above the previous runner-up , nicholas meyer 's star trek vi : the undiscovered country . 	345
not only unfunny , but downright downright repellent . 	346
works hard to to establish rounded characters , but then has nothing fresh or particularly interesting to say about them . 	347
just one bad bad idea after another . 	348
... turns so so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock . 	349
his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked shocked laughter , without following up on a deeper level . 	350
( næs ) directed the stage version of elling , and gets fine performances from his two leads who originated the the characters on stage . 	351
a swashbuckling tale of love , betrayal , revenge and and above all , faith . 	352
for movie lovers as well as opera lovers , tosca is is a real treat . 	353
the film is quiet , threatening threatening and unforgettable . 	354
there is no pleasure pleasure in watching a child suffer . 	355
jason x is positively anti-darwinian : nine sequels and 400 400 years later , the teens are none the wiser and jason still kills on auto-pilot . 	356
stealing harvard harvard aspires to comedic grand larceny but stands convicted of nothing more than petty theft of your time . 	357
( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know know that the likely audience will already be among the faithful . 	358
